,name,lr,gpu,time,alpha,block,decay,epoch,wandb,device,fc_out,m2_mlp,method,adjoint,augment,dataset,dropout,max_nfe,not_lcc,raytune,use_mlp,w_style,beta_dim,function,gcn_bias,gcn_symm,patience,alpha_dim,data_norm,gcn_fixed,max_iters,optimizer,rand_seed,step_size,tol_scale,add_source,batch_norm,gcn_params,hidden_dim,label_rate,num_splits,omega_diag,self_loops,time_dep_w,undirected,use_labels,gcn_enc_dec,gcn_non_lin,omega_style,w_diag_init,wandb_group,wandb_sweep,graff_params,omega_params,w_param_free,wandb_entity,XN_activation,input_dropout,target_homoph,w_diag_init_q,w_diag_init_r,wandb_offline,wandb_project,adjoint_method,gcn_params_idx,max_test_steps,omega_diag_val,wandb_run_name,conv_batch_norm,gcn_mid_dropout,geom_gcn_splits,planetoid_split,track_grad_flow,use_best_params,graff_gcn_params,no_alpha_sigmoid,pointwise_nonlin,self_loop_weight,adjoint_step_size,time_dep_struct_w,tol_scale_adjoint,track_grad_flow_switch,T0r_DE,std_fwd,test_acc_mean,T0_WDE,TN_WDE,gf_table,val_acc_mean,enc_pred_homophil,RQXN,ev_av,ev_max,num_params,_step,_wandb,ev_std,train_acc_mean,av_fwd,_timestamp,test_acc_std,ev_min,ev_skew,_runtime,pred_homophil,RQX0,TN_DE,TNr_DE,T0_DE,label_homophil,loss_mean,W_evecs,W_evals
353,tough-sweep-79,0.001,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,Citeseer,0.35,1000,False,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,7423,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,0.5303135514259338,0.013343467376170403,76.402699869681,-11964.9482421875,-520811.5625,"{'artifact_path': 'wandb-client-artifact://7ndfihkorrnmt6j88zi48jhnqrjbmgne4e34ifkth9nv33704ywhyh6615yhu417fi9pz1xn04eetj4fqv9b65tagnuc70cgrq0y18yhbd9r1utr7b6cwvfbeu2rnyjt:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://7ndfihkorrnmt6j88zi48jhnqrjbmgne4e34ifkth9nv33704ywhyh6615yhu417fi9pz1xn04eetj4fqv9b65tagnuc70cgrq0y18yhbd9r1utr7b6cwvfbeu2rnyjt:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_bdb691600c4acd1bb6f4.table.json', 'size': 372, '_type': 'table-file', 'ncols': 6, 'nrows': 3, 'sha256': 'bdb691600c4acd1bb6f4b01561b1ee514577d263415b64fd3d731e37281dde92'}",77.30667164499023,0.7322017550468445,0.1530492901802063,0.0922248587012291,4.170058727264404,491274.0,1,{'runtime': 116},1.0464868545532229,89.29617554210007,0.08796292077749968,1681419789.993199,1.71709767958673,-1.3874837160110474,3.75967788696289,117.1282570362091,1.803072929382324,0.5303134918212891,49567.83203125,0.1530493199825287,5822.3291015625,1.612581491470337,,,
425,glad-sweep-7,0.001,0,2,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,Cora,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,3963,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,0.8332090973854065,0.00433103100553782,87.0221327967807,-18895.814453125,-2543240.0,"{'_latest_artifact_path': 'wandb-client-artifact://t0p1kdz14c0lv8cr5qvs47vsczzivps2c79nco8itvebl3esrzzqhyzh2zujigvrm9falc14jmyffc136ajhdi1rm2jznr2dr7z0vszn77c13k78ckp6ybl8vudkgnx9:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_87f447475fdadbe46bf7.table.json', 'size': 356, '_type': 'table-file', 'ncols': 6, 'nrows': 3, 'sha256': '87f447475fdadbe46bf7a04177f1529feb56a30eb6d084f1a4329fb52534a91e', 'artifact_path': 'wandb-client-artifact://t0p1kdz14c0lv8cr5qvs47vsczzivps2c79nco8itvebl3esrzzqhyzh2zujigvrm9falc14jmyffc136ajhdi1rm2jznr2dr7z0vszn77c13k78ckp6ybl8vudkgnx9:latest/gf_table.table.json'}",87.46231155778895,0.6012833714485168,0.17901185154914856,0.13252004981040957,5.872450351715088,200843.0,1,{'runtime': 58},1.7313923835754397,96.70302013422818,0.0423603530973196,1681411051.260489,0.6119479406738646,-2.57460618019104,2.180604934692383,58.65668702125549,1.7487126588821411,0.8332090973854065,183116.25,0.17901185154914856,11885.7265625,1.6853362321853638,,,
314,dark-sweep-118,0.005,0,2,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,Pubmed,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,6095,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,0.8400972485542297,0.010584645595916676,88.38995943204868,-2236.8359375,-2938215.5,"{'_latest_artifact_path': 'wandb-client-artifact://fxz9wm84jnf3xefui5ihpdhy3enznk59zhyjlbk8exv1hziu95uuzj6g6uq6qnjg5k2cnl93w1trb0y7an1r561eockvknl2wch44c1zrx61ur71m0qi53ggi1ek4k9d:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_478fc680c268ab9507c7.table.json', 'size': 358, '_type': 'table-file', 'ncols': 6, 'nrows': 3, 'sha256': '478fc680c268ab9507c760f8b807682a1096ac2a182fb6cb41bfc99ec72e67d4', 'artifact_path': 'wandb-client-artifact://fxz9wm84jnf3xefui5ihpdhy3enznk59zhyjlbk8exv1hziu95uuzj6g6uq6qnjg5k2cnl93w1trb0y7an1r561eockvknl2wch44c1zrx61ur71m0qi53ggi1ek4k9d:latest/gf_table.table.json'}",88.8906497622821,1.3567296266555786,0.23086683452129364,0.12450903654098512,10.053082466125488,80903.0,1,{'runtime': 282},1.310779333114624,90.13315016379585,0.19893303290009495,1681429356.599222,0.3930347431256992,-3.0761353969573975,10.810152053833008,283.2535150051117,1.8315691947937012,0.8400972485542297,160544.8125,0.23086683452129364,4647.7509765625,1.6766853332519531,,,
260,amber-sweep-172,0.005,0,2,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,chameleon,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,1786,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,1.8057924509048464,0.004665103588858699,68.15789473684211,-1945.34765625,-233674.0625,"{'path': 'media/table/gf_table_0_f977ba70feba0a92a113.table.json', 'size': 367, '_type': 'table-file', 'ncols': 6, 'nrows': 3, 'sha256': 'f977ba70feba0a92a1135bfbc0c3acb8ac31609063d29b06831b02a4b1fc43fb', 'artifact_path': 'wandb-client-artifact://vm7882r70n3vb4b9x78pwnfje13s9bf3gyfc9s98l96k7r2jctuxtio30ifycwf5wtg1mc9renii1k82ftpyfi3u37arfcpkjllbocwv02qpipkab43xsghds3837o99:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://vm7882r70n3vb4b9x78pwnfje13s9bf3gyfc9s98l96k7r2jctuxtio30ifycwf5wtg1mc9renii1k82ftpyfi3u37arfcpkjllbocwv02qpipkab43xsghds3837o99:latest/gf_table.table.json'}",68.93004115226337,0.16902752220630646,0.9988340139389038,0.0010539926588535309,5.161729335784912,314761.0,1,{'runtime': 113},1.5325443744659424,99.24908424908423,0.08552026264369487,1681453852.890631,1.712212394380978,-6.304178714752197,-0.5681071281433105,114.4251320362091,0.5391347408294678,1.8057923316955569,147786.390625,0.9988340139389038,28639.826171875,0.5137882828712463,,,
8,comic-sweep-18,0.005,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,cornell_old,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,8253,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,1.2573039531707764,0.0002828505541005392,74.32432432432434,-294.75543212890625,-1983.308349609375,"{'ncols': 6, 'nrows': 3, 'sha256': '812fdfae74a50b26b1249a943467aef207187104bebaa4dfd7a1b85f49ed19c7', 'artifact_path': 'wandb-client-artifact://55suoduo4ctn9hyb20uo03sbzlgoqcxcdcdvc56tuqv0cv1vusqr7u3sp24k6d1lwi0qm9nrtgk6prhyxd8yxf3j6w2jvi04knpy7hjkdvn9qgvq4h4ze18cli9bf4ty:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://55suoduo4ctn9hyb20uo03sbzlgoqcxcdcdvc56tuqv0cv1vusqr7u3sp24k6d1lwi0qm9nrtgk6prhyxd8yxf3j6w2jvi04knpy7hjkdvn9qgvq4h4ze18cli9bf4ty:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_812fdfae74a50b26b124.table.json', 'size': 376, '_type': 'table-file'}",83.55932203389831,0.6051560640335083,0.815835177898407,0.020853497087955475,1.4586580991744995,235145.0,1,{'runtime': 7},0.1782304346561432,99.42528735632185,0.0042313368991017345,1681539344.399986,6.96961997742034,-0.4183486402034759,11.675918579101562,8.281147956848145,1.0610584020614624,1.2573039531707764,4635.7998046875,0.815835177898407,3479.857421875,0.9416553378105164,,,
460,comfy-sweep-25,0.001,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,film,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,3517,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,1.1137393712997437,0.0180128347423827,33.71710526315789,-906.662353515625,-10708.978515625,"{'ncols': 6, 'nrows': 3, 'sha256': '2d35787e072b7757fcfb618d3c80fa82819b3b3e73d73fe8ac64780e82f74aab', 'artifact_path': 'wandb-client-artifact://81tep1yzgm18d2v169ev4d9hp7ncqv5sqys45aadlha3gjz913kg7vxi29kv26a6rljwwklwi5ov4ekfyiayq5790hibkbm6fxxoftbfpchauos97af4pnp6qt6r8rxm:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://81tep1yzgm18d2v169ev4d9hp7ncqv5sqys45aadlha3gjz913kg7vxi29kv26a6rljwwklwi5ov4ekfyiayq5790hibkbm6fxxoftbfpchauos97af4pnp6qt6r8rxm:latest/gf_table.table.json', 'path': 'media/table/gf_table_1_2d35787e072b7757fcfb.table.json', 'size': 370, '_type': 'table-file'}",35.50986842105263,0.5102596879005432,0.6573081016540527,0.04732835292816162,3.0251924991607666,136457.0,2,{'runtime': 262},0.5411932468414307,49.468201754385966,0.1283062694594264,1681910428.632918,0.760003690397806,-1.2965385913848877,5.0997114181518555,263.1963291168213,0.8630618453025818,1.1137393712997437,13775.6142578125,0.6573081016540527,8501.634765625,0.628911018371582,1.3248188138008117,"{'values': [2, 4, 11, 20, 47, 90, 181, 272, 423, 592, 780, 1036, 1258, 1430, 1552, 1612, 1511, 1346, 1120, 994, 740, 550, 333, 218, 124, 82, 25, 16, 9, 4, 1, 1], '_type': 'histogram', 'bins': [-0.32954221963882446, -0.30798420310020447, -0.2864261865615845, -0.26486819982528687, -0.24331018328666687, -0.22175216674804688, -0.20019415020942688, -0.17863614857196808, -0.15707813203334808, -0.1355201154947281, -0.11396211385726929, -0.09240409731864929, -0.0708460882306099, -0.049288079142570496, -0.0277300663292408, -0.0061720553785562515, 0.015385955572128296, 0.036943964660167694, 0.05850197747349739, 0.08005999028682709, 0.10161799937486649, 0.12317600846290588, 0.14473402500152588, 0.16629202663898468, 0.18785004317760468, 0.20940805971622467, 0.23096606135368347, 0.25252407789230347, 0.27408209443092346, 0.29564011096954346, 0.31719809770584106, 0.33875611424446106, 0.36031413078308105]}","{'_type': 'histogram', 'bins': [-0.6482692956924438, -0.5807422399520874, -0.513215184211731, -0.4456881582736969, -0.37816110253334045, -0.310634046792984, -0.24310700595378876, -0.1755799651145935, -0.10805290937423706, -0.04052586108446121, 0.027001187205314636, 0.09452823549509048, 0.16205528378486633, 0.22958233952522278, 0.29710936546325684, 0.3646364212036133, 0.4321634769439697, 0.49969053268432617, 0.5672175884246826, 0.6347446441650391, 0.7022716999053955, 0.7697986960411072, 0.8373257517814636, 0.9048528075218201, 0.9723798632621765, 1.0399068593978882, 1.1074339151382446, 1.174960970878601, 1.2424880266189575, 1.310015082359314, 1.3775421380996704, 1.4450691938400269, 1.5125962495803833], 'values': [1, 0, 0, 0, 2, 9, 12, 14, 16, 17, 16, 14, 12, 9, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]}"
206,warm-sweep-226,0.005,0,2,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,squirrel,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,3112,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,1.7143001556396484,0.0304869452310176,50.076849183477435,3677.290283203125,-227422.5,"{'sha256': '920ceb3f1146513fe2414eef8e47d2b9b09efe443f56190a47bcae44de20eacf', 'artifact_path': 'wandb-client-artifact://04sxg8x7ive3zchj38s0hzqn4mnax8z44q8z8dfoa085j99xd8z9du2hqkijhwl84bvv8de8rmxsmq4fyh6mfihmhgg5j4n2adzghvdbhmk2v6ekmnn8f88bulzkblpn:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://04sxg8x7ive3zchj38s0hzqn4mnax8z44q8z8dfoa085j99xd8z9du2hqkijhwl84bvv8de8rmxsmq4fyh6mfihmhgg5j4n2adzghvdbhmk2v6ekmnn8f88bulzkblpn:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_920ceb3f1146513fe241.table.json', 'size': 353, '_type': 'table-file', 'ncols': 6, 'nrows': 3}",51.40625,0.09102105349302292,1.331928253173828,0.038145363330841064,4.88586950302124,284553.0,1,{'runtime': 651},1.5094988346099854,95.92948717948715,0.4952219948172569,1681476505.256078,1.4390317409999405,-5.092187404632568,-0.15640592575073242,652.4235150814056,0.4600716233253479,1.7143003940582275,264804.25,1.331928253173828,82891.921875,0.464400976896286,,,
134,smooth-sweep-298,0.005,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,4227,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,1.5595661401748655,0.0002891242238155238,80.54054054054053,1325.138427734375,-13009.73046875,"{'ncols': 6, 'nrows': 3, 'sha256': '37b78a080514c6fcb0dd9e9e8c4926f24d43bb3b779ce96c46ad7ee63b7145b3', 'artifact_path': 'wandb-client-artifact://2kbttdnjermlvrnhjuljd24b6mu8mo37cq1dr3hjurf0smo0tp69lbtivwf7w5msl9etad1vvy7g22bi28ij776c2i1az52120h3oex4s94sq34how7hrpsslolw0722:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://2kbttdnjermlvrnhjuljd24b6mu8mo37cq1dr3hjurf0smo0tp69lbtivwf7w5msl9etad1vvy7g22bi28ij776c2i1az52120h3oex4s94sq34how7hrpsslolw0722:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_37b78a080514c6fcb0dd.table.json', 'size': 366, '_type': 'table-file'}",85.76271186440678,0.6342779994010925,1.6383315324783323,-0.00862223468720913,1.9307708740234375,235145.0,1,{'runtime': 7},0.4914677143096924,100.0,0.004236014932394028,1681535959.222302,4.954135886438746,-3.0398759841918945,-2.980952739715576,8.321637868881226,0.6612685322761536,1.5595661401748655,32857.703125,1.638331651687622,8894.5869140625,0.5856950283050537,,,
62,polar-sweep-370,0.005,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,wisconsin,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,5782,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,1.369593858718872,0.0003737758425453281,82.74509803921569,-494.3026123046875,-3380.76025390625,"{'ncols': 6, 'nrows': 3, 'sha256': '39614d17aca7f35d5732ede935192cc23ad7366e72c04b4ca4a316331d63294f', 'artifact_path': 'wandb-client-artifact://3wanz2jneqbuvqfpn37gzymb335v6g94dlwrbgnkga4uu1qp2a9qnvtdppvg193jg2hzx6yv3sn8oowsdi21ikufi2gf0diwquk8oxu7e52usycssvgi9gzv6ugkpj4e:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://3wanz2jneqbuvqfpn37gzymb335v6g94dlwrbgnkga4uu1qp2a9qnvtdppvg193jg2hzx6yv3sn8oowsdi21ikufi2gf0diwquk8oxu7e52usycssvgi9gzv6ugkpj4e:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_39614d17aca7f35d5732.table.json', 'size': 375, '_type': 'table-file'}",85.50000000000001,0.5612511038780212,0.7774236798286438,0.014739302918314934,1.2710893154144287,235145.0,1,{'runtime': 9},0.18289700150489807,99.25,0.005503247492015362,1681537928.827661,4.5395438834471475,-0.991027057170868,5.405154228210449,10.04138207435608,0.7384882569313049,1.3695939779281616,7103.0673828125,0.7774237394332886,5467.505859375,0.7141615748405457,,,
334,atomic-sweep-98,0.001,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,Citeseer,0.35,1000,False,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,2475,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,0.44340652227401733,0.015619811974241126,76.1260553005836,-1827.030029296875,-290150.15625,"{'_type': 'table-file', 'ncols': 6, 'nrows': 5, 'sha256': '4452aedf7e00ae568cd2085a04313ede62530d49c6feece4cab134bdae9c00a8', 'artifact_path': 'wandb-client-artifact://x4wxog8x2cwn42jfj6nrerrgzlx2s33twh76k3ge096hvq46kg3sywx6gd6045v800aa6dj4zabiskuslftpp125cmj4vu3g479vmrm0peu5tbemvwiekfjarkfeucke:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://x4wxog8x2cwn42jfj6nrerrgzlx2s33twh76k3ge096hvq46kg3sywx6gd6045v800aa6dj4zabiskuslftpp125cmj4vu3g479vmrm0peu5tbemvwiekfjarkfeucke:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_4452aedf7e00ae568cd2.table.json', 'size': 575}",77.05334411970102,1.034671425819397,0.10998279601335526,0.07937294244766235,2.2963428497314453,491274.0,1,{'runtime': 136},0.5427380800247192,86.62805612852189,0.10360897034406662,1681422872.581731,1.4507852145389435,-0.6447327733039856,4.398965358734131,137.23032116889954,1.8445820808410645,0.4434065520763397,34579.36328125,0.10998280346393584,1158.0240478515625,1.612581491470337,,,
388,golden-sweep-44,0.001,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,Cora,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,3303,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,0.6098775863647461,0.009367334998112703,87.12273641851107,-1381.5579833984375,-382027.0,"{'_type': 'table-file', 'ncols': 6, 'nrows': 5, 'sha256': '9e8ce42c4de6a2fce7d21304bf5fa3d4a7d7d3b5e26c72da0acc2dde2e5e7b17', 'artifact_path': 'wandb-client-artifact://6ih1p5xpsqxn3eqnhna6klf91xcdnemn9js501h0vg3b7tk2cy98hh6sizs7n9kebkikdlcec2at73zv2ssjg74tl8gfkrgtmmr7ta8us4cl2sf50z794qxivyee1hpc:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://6ih1p5xpsqxn3eqnhna6klf91xcdnemn9js501h0vg3b7tk2cy98hh6sizs7n9kebkikdlcec2at73zv2ssjg74tl8gfkrgtmmr7ta8us4cl2sf50z794qxivyee1hpc:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_9e8ce42c4de6a2fce7d2.table.json', 'size': 573}",88.53015075376887,0.8820407390594482,0.11883533746004105,0.07861019670963287,2.649874448776245,200843.0,1,{'runtime': 77},0.5872125029563904,95.36912751677852,0.05756225269287825,1681414710.452592,0.6102917862415724,-0.6604655385017395,4.766169548034668,77.78790402412415,1.7800840139389038,0.6098776459693909,41948.53125,0.11883533000946044,1256.8336181640625,1.6853362321853638,,,
313,honest-sweep-119,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,Pubmed,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,9510,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,0.9393913745880128,0.015630653278910007,87.41125760649086,-239.0614318847656,-4440142.5,"{'path': 'media/table/gf_table_0_95a82c0e35168591dc3f.table.json', 'size': 579, '_type': 'table-file', 'ncols': 6, 'nrows': 5, 'sha256': '95a82c0e35168591dc3f46072149ae442fc16e21485796bc5f426f92643d5aae', 'artifact_path': 'wandb-client-artifact://uzzfckw9s77zybzw4k5yqb47dlcoto4zc2d66a25krq1wrije6t4yvvik85y94c03s3vo3cbmwbfunnthb0pk47663q7rbqlo99myo9bstqlgqedl8w1vsxy7l8xsp7t:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://uzzfckw9s77zybzw4k5yqb47dlcoto4zc2d66a25krq1wrije6t4yvvik85y94c03s3vo3cbmwbfunnthb0pk47663q7rbqlo99myo9bstqlgqedl8w1vsxy7l8xsp7t:latest/gf_table.table.json'}",87.79556259904912,1.5855857133865356,0.17039765417575836,0.01671704091131687,4.388934135437012,80903.0,1,{'runtime': 427},1.1966661214828491,89.25287963647894,0.31626624464988706,1681429800.0763578,0.4277782384949661,-2.529301643371582,1.153548002243042,428.3060808181762,1.8575185537338257,0.939391314983368,384945.625,0.17039765417575836,1845.522705078125,1.6766853332519531,,,
259,young-sweep-173,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,chameleon,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,8232,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,1.859567403793335,0.006649985891802398,68.57456140350877,-623.7802734375,-417531.40625,"{'nrows': 5, 'sha256': '44542911d2ffe6afc2597e18b46208e0b0ee77bb5ab39655405e7b854e506b26', 'artifact_path': 'wandb-client-artifact://9om4ltipvfno1ld576n249g6i9ndfgufl9sxabennppdnv5ltvgdp9ugzyu7epwp6ltrdryw9dwfy2am3iuxqqsgnwetdkt1vqf66aymy25hz0a7a2ycs2vjmoez13w6:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://9om4ltipvfno1ld576n249g6i9ndfgufl9sxabennppdnv5ltvgdp9ugzyu7epwp6ltrdryw9dwfy2am3iuxqqsgnwetdkt1vqf66aymy25hz0a7a2ycs2vjmoez13w6:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_44542911d2ffe6afc259.table.json', 'size': 563, '_type': 'table-file', 'ncols': 6}",69.6159122085048,0.147187739610672,1.450027585029602,-0.09935937076807022,2.878143072128296,314761.0,1,{'runtime': 178},1.3261593580245972,97.9029304029304,0.13543823566287755,1681454045.679233,1.7268953616324605,-3.61240553855896,-0.5824548006057739,178.6573691368103,0.5329211354255676,1.8595675230026243,599497.625,1.4500277042388916,27037.740234375,0.5137882828712463,,,
7,serene-sweep-19,0.005,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,cornell_old,0.35,1000,True,False,False,sum,sc,graff,False,False,,sc,rw,False,100,adam,9705,1,1,False,False,,128,0.5,10,none,True,False,True,False,False,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,1,100,0,,False,False,True,False,True,False,"[1, 'zero', 'none', 0, False, 'sum', False, True]",False,False,,1,False,1,True,1.2930318117141724,0.00034975792325233127,64.05405405405405,151.3081817626953,-13037.78125,"{'ncols': 6, 'nrows': 5, 'sha256': 'b914b47e2ca78c774b999db1eab6aa786b5339cbac87844e03c5275380387fe2', 'artifact_path': 'wandb-client-artifact://wt20h4iyy17q1i7bcora1sc1rzntxine816u1f83dmlyqs3yyulj4ikdn29dnl8pd8fcz6enfvrdm9891cufy1ldi3d7fzohscej3onybksvrqm4aaourob04672885n:latest/gf_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://wt20h4iyy17q1i7bcora1sc1rzntxine816u1f83dmlyqs3yyulj4ikdn29dnl8pd8fcz6enfvrdm9891cufy1ldi3d7fzohscej3onybksvrqm4aaourob04672885n:latest/gf_table.table.json', 'path': 'media/table/gf_table_0_b914b47e2ca78c774b99.table.json', 'size': 582, '_type': 'table-file'}",75.08474576271186,0.7245590090751648,0.6140525937080383,-0.006381695158779621,1.5488098859786987,235145.0,1,{'runtime': 9},0.4547141194343567,98.73563218390804,0.00529275294393301,1681539366.7175722,7.744080422645625,-1.5832536220550537,0.5873774886131287,9.722872257232666,1.180461287498474,1.293031930923462,14156.0458984375,0.6140525937080383,2858.98486328125,0.9416553378105164,,,
